ride ID,latitude,longitude,time_received,vehicle_id,distance_along_trip,inferred_direction_id,inferred_phase,inferred_route_id,inferred_trip_id,next_scheduled_stop_distance,next_scheduled_stop_id
121,40.749528,-73.995323,2014-08-01 04:37:06,5249,"6,829.16696603857",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,55.60485172414337,MTA_404847
122,40.750267,-73.994766,2014-08-01 04:37:38,5249,"6,922.67443162842",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,262.4027113779739,MTA_401231
123,40.750267,-73.994766,2014-08-01 04:38:09,5249,"6,922.67443162842",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,262.4027113779739,MTA_401231
124,40.750846,-73.994322,2014-08-01 04:38:40,5249,"6,998.47965935983",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,186.59748364656116,MTA_401231
125,40.752581,-73.992995,2014-08-01 04:39:12,5249,"7,221.29728140391",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,186.59748364656116,MTA_401231
126,40.752787,-73.992866,2014-08-01 04:39:43,5249,"7,245.44404033558",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,172.0456573882111,MTA_401232
127,40.752891,-73.992789,2014-08-01 04:40:16,5249,"7,260.53576466789",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,147.8988984565367,MTA_401232
128,40.75524,-73.991102,2014-08-01 04:40:47,5249,"7,557.64546747714",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,132.8071741242311,MTA_401232
129,40.756848,-73.989796,2014-08-01 04:41:18,5249,"7,769.12817947929",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,137.6848610991292,MTA_404919
130,40.756964,-73.989719,2014-08-01 04:41:50,5249,"7,781.1007760966",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,137.6848610991292,MTA_404919
131,40.756977,-73.989711,2014-08-01 04:42:21,5249,"7,784.09392525093",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,122.71911532749073,MTA_404919
132,40.758295,-73.98887,2014-08-01 04:42:53,5249,"7,943.61472192727",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,142.60651522676926,MTA_404872
133,40.759537,-73.98798,2014-08-01 04:43:25,5249,"8,099.96913243516",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,302.4536961848353,MTA_404846
134,40.759731,-73.987878,2014-08-01 04:43:57,5249,"8,122.88229123705",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,302.4536961848353,MTA_404846
135,40.760921,-73.986967,2014-08-01 04:44:28,5249,"8,278.69177108984",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,279.5405373829417,MTA_404846
136,40.762089,-73.986023,2014-08-01 04:45:00,5249,"8,429.4913763089",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,123.73105753015261,MTA_404846
137,40.763947,-73.9847,2014-08-01 04:45:31,5249,"8,664.46861918738",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,293.6356605696492,MTA_405393
138,40.764224,-73.984518,2014-08-01 04:46:02,5249,"8,696.58501956219",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,293.6356605696492,MTA_405393
139,40.765762,-73.983336,2014-08-01 04:46:34,5249,"8,893.87147900742",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,64.23280074961076,MTA_405393
140,40.766407,-73.982821,2014-08-01 04:47:06,5249,"8,981.01977729864",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,339.149363615943,MTA_404871
141,40.766588,-73.982736,2014-08-01 04:47:38,5249,"8,999.35217533194",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,320.8169655826496,MTA_404871
142,40.767049,-73.982415,2014-08-01 04:48:09,5249,"9,058.93246894014",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,261.2366719744459,MTA_404871
143,40.767919,-73.98172,2014-08-01 04:48:40,5249,"9,191.84235468153",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,128.326786233054,MTA_404871
144,40.768061,-73.981225,2014-08-01 04:49:12,5249,"9,205.5916532065",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,114.57748770808394,MTA_404871
145,40.769048,-73.981024,2014-08-01 04:49:43,5249,"9,365.85648820302",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,205.59306279793964,MTA_404049
146,40.769352,-73.98078,2014-08-01 04:50:15,5249,"9,406.9751007626",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,164.47445023835462,MTA_404049
147,40.771633,-73.978979,2014-08-01 04:50:48,5249,"9,704.90871902663",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,124.25508747217827,MTA_403510
148,40.773316,-73.980112,2014-08-01 04:51:19,5249,"9,937.82146379158",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,340.96023495320696,MTA_400858
149,40.773579,-73.981623,2014-08-01 04:51:50,5249,"10,061.4663841592",0,IN_PROGRESS,MTA NYCT_M20,MTA NYCT_MQ_C4-Weekday-144000_M104_34,340.96023495320696,MTA_400858
150,40.531828,-74.238973,2014-08-01 06:13:00,4513,"2,470.98128934957",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018500_MISC_803,690.9242452505375,MTA_905180
151,40.531825,-74.23908,2014-08-01 06:13:33,4513,"2,470.98128934957",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,61.59603178822772,MTA_905130
152,40.528019,-74.236739,2014-08-01 06:14:38,4513,"26,354.9429771023",NULL,IN_PROGRESS,NULL,NULL,NULL,NULL
153,40.527902,-74.234894,2014-08-01 06:15:09,4513,"26,510.9155018637",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-153000_S7484_715,1133.8002761497046,MTA_905179
154,40.527789,-74.232251,2014-08-01 06:16:43,4513,"1,463.62245187913",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,637.7826467410641,MTA_202073
155,40.528091,-74.237372,2014-08-01 06:17:17,4513,"1,899.0317587889",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,202.37333983129906,MTA_202073
156,40.529646,-74.239498,2014-08-01 06:17:48,4513,"2,224.59716219665",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,202.37333983129906,MTA_202073
157,40.533004,-74.23834,2014-08-01 06:18:19,4513,"2,636.33123456718",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,307.9801589411395,MTA_905130
158,40.535664,-74.236407,2014-08-01 06:18:50,4513,"3,037.32534083821",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,140.35133367510525,MTA_203546
159,40.538208,-74.23741,2014-08-01 06:19:21,4513,"3,352.71115759288",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,17.50344830795666,MTA_202076
160,40.538964,-74.237527,2014-08-01 06:19:52,4513,"3,465.97441657081",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,17.50344830795666,MTA_202076
161,40.542515,-74.236604,2014-08-01 06:20:23,4513,"3,866.31047568149",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,17.582509286604363,MTA_202079
162,40.544903,-74.231392,2014-08-01 06:20:55,4513,"4,396.93648620639",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,17.582509286604363,MTA_202079
163,40.547782,-74.226888,2014-08-01 06:21:28,4513,"4,882.18684611339",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,85.5072502063831,MTA_202080
164,40.549976,-74.221655,2014-08-01 06:21:59,4513,"5,393.69303238651",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,55.24820568195173,MTA_202084
165,40.549638,-74.221087,2014-08-01 06:22:30,4513,"5,497.42407275886",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,193.9313387616121,MTA_203526
166,40.547931,-74.220496,2014-08-01 06:23:01,4513,"5,691.35541152047",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,193.9313387616121,MTA_203526
167,40.545621,-74.219557,2014-08-01 06:23:32,4513,"5,965.79051768569",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,137.21755308260708,MTA_203527
168,40.545114,-74.219359,2014-08-01 06:24:04,4513,"6,017.24710009167",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,137.21755308260708,MTA_203527
169,40.541901,-74.218129,2014-08-01 06:24:48,4513,"6,401.72247733273",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,738.4052077029892,MTA_203572
170,40.541348,-74.214362,2014-08-01 06:25:57,4513,"6,779.93002274158",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,738.4052077029892,MTA_203572
171,40.541813,-74.207906,2014-08-01 06:26:34,4513,"7,315.70498495092",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,122.90410994063404,MTA_203531
172,40.545981,-74.209632,2014-08-01 06:27:06,4513,"7,815.62108018898",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,49.10823958409128,MTA_203532
173,40.549168,-74.210854,2014-08-01 06:27:37,4513,"8,197.91755808265",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,70.14489227570084,MTA_203533
174,40.553627,-74.212651,2014-08-01 06:28:09,4513,"8,710.88251930121",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,103.2742411148538,MTA_203570
175,40.555844,-74.213308,2014-08-01 06:28:40,4513,"8,942.93659659759",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,103.2742411148538,MTA_203570
176,40.55733,-74.209115,2014-08-01 06:29:12,4513,"9,366.07034405116",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,156.37551536327555,MTA_202089
177,40.556444,-74.20381,2014-08-01 06:29:44,4513,"9,853.42366200609",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,156.37551536327555,MTA_202089
178,40.555855,-74.202208,2014-08-01 06:30:15,4513,"10,009.9652567863",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,18.38765569953648,MTA_202289
179,40.557142,-74.199519,2014-08-01 06:30:46,4513,"10,295.4833975531",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,36.84105042151714,MTA_202090
180,40.558088,-74.198604,2014-08-01 06:31:18,4513,"10,424.8947856594",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,36.84105042151714,MTA_202090
181,40.559986,-74.19651,2014-08-01 06:31:49,4513,"10,700.6940182576",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,166.6266078327062,MTA_202091
182,40.562663,-74.192411,2014-08-01 06:32:20,4513,"11,170.4400715377",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,27.869395994055594,MTA_203080
183,40.563969,-74.187773,2014-08-01 06:32:52,4513,"11,621.4690520619",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,110.38945683395104,MTA_202861
184,40.565468,-74.182447,2014-08-01 06:33:23,4513,"12,108.3142780876",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,110.38945683395104,MTA_202861
185,40.563765,-74.177636,2014-08-01 06:33:54,4513,"12,566.8414279662",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,45.84030702646305,MTA_202095
186,40.562823,-74.174979,2014-08-01 06:34:25,4513,"12,812.8893273749",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,0,MTA_202096
187,40.56157,-74.172018,2014-08-01 06:34:56,4513,"13,096.86264771",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,137.4064453234423,MTA_905046
188,40.561097,-74.170997,2014-08-01 06:35:28,4513,"13,179.3065149041",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,54.9625781293762,MTA_905046
189,40.560814,-74.170738,2014-08-01 06:35:59,4513,"13,272.7686596306",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,433.1201242178122,MTA_203093
190,40.560345,-74.16626,2014-08-01 06:36:30,4513,"13,686.6390005499",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,19.249783298570037,MTA_203093
191,40.561323,-74.161189,2014-08-01 06:37:01,4513,"14,152.2628383217",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,165.38032596124867,MTA_202100
192,40.563224,-74.156281,2014-08-01 06:37:32,4513,"14,616.0043028539",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,104.49803415341921,MTA_200496
193,40.566832,-74.152857,2014-08-01 06:38:03,4513,"15,118.4932178545",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,104.49803415341921,MTA_200496
194,40.570147,-74.148842,2014-08-01 06:38:34,4513,"15,621.699729798",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,60.22828852224302,MTA_202800
195,40.571984,-74.145592,2014-08-01 06:39:06,4513,"16,004.1025525478",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,60.22828852224302,MTA_202800
196,40.572747,-74.139327,2014-08-01 06:39:37,4513,"16,546.0175689205",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,240.66981282920824,MTA_203644
197,40.573563,-74.132685,2014-08-01 06:40:08,4513,"17,115.2491644905",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,60.01494192742757,MTA_200508
198,40.575324,-74.127583,2014-08-01 06:40:40,4513,"17,596.3365689193",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,60.01494192742757,MTA_200508
199,40.576083,-74.125831,2014-08-01 06:41:10,4513,"17,828.4331845895",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,142.42246028203226,MTA_201373
200,40.575812,-74.12349,2014-08-01 06:41:42,4513,"18,028.78784789",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,231.7288120742087,MTA_203012
201,40.574988,-74.121651,2014-08-01 06:42:13,4513,"18,212.2398241155",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,231.7288120742087,MTA_203012
202,40.576824,-74.118197,2014-08-01 06:42:44,4513,"18,594.7232637802",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,142.44368992870295,MTA_202122
203,40.579197,-74.114698,2014-08-01 06:43:16,4513,"19,006.4728956087",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,142.44368992870295,MTA_202122
204,40.581941,-74.110868,2014-08-01 06:43:48,4513,"19,453.3920964784",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,22.44216182497621,MTA_202123
205,40.584903,-74.106385,2014-08-01 06:44:19,4513,"19,956.0888938412",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,89.59951247597564,MTA_201593
206,40.586211,-74.104816,2014-08-01 06:44:50,4513,"20,162.5772840677",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,148.10534033444856,MTA_201596
207,40.589813,-74.101018,2014-08-01 06:45:22,4513,"20,673.41031459",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,161.10949597457875,MTA_201598
208,40.593879,-74.099765,2014-08-01 06:45:53,4513,"21,150.4721937339",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,161.10949597457875,MTA_201598
209,40.596174,-74.095312,2014-08-01 06:46:24,4513,"21,610.6346916395",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,146.69217790008042,MTA_201600
210,40.598098,-74.092241,2014-08-01 06:46:55,4513,"21,958.001760603",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,45.28357934230735,MTA_201604
211,40.602149,-74.091306,2014-08-01 06:47:27,4513,"22,418.162582985",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,152.75119822317356,MTA_203204
212,40.606369,-74.090763,2014-08-01 06:47:58,4513,"22,887.073998422",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,152.75119822317356,MTA_203204
213,40.609441,-74.087605,2014-08-01 06:48:29,4513,"23,333.5588962467",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,164.6908781735292,MTA_201609
214,40.612014,-74.085177,2014-08-01 06:49:00,4513,"23,684.2210807764",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,205.14270359194416,MTA_201611
215,40.613432,-74.084804,2014-08-01 06:49:31,4513,"23,846.6311581431",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,38.77852527148934,MTA_201613
216,40.614979,-74.084611,2014-08-01 06:50:02,4513,"24,012.6163530855",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,38.77852527148934,MTA_201613
217,40.614979,-74.084611,2014-08-01 06:50:33,4513,"24,012.6163530855",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,213.0538311234268,MTA_203471
218,40.615025,-74.084606,2014-08-01 06:51:05,4513,"24,012.6163530855",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,213.0538311234268,MTA_203471
219,40.618226,-74.084885,2014-08-01 06:51:36,4513,"24,375.1574986215",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,121.45844296021824,MTA_202149
220,40.623011,-74.083809,2014-08-01 06:52:08,4513,"24,914.9873920572",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,121.45844296021824,MTA_202149
221,40.624499,-74.080017,2014-08-01 06:52:39,4513,"25,289.9889042411",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,278.344470423599,MTA_202788
222,40.62682,-74.077946,2014-08-01 06:53:11,4513,"25,611.0441896815",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,278.344470423599,MTA_202788
223,40.628059,-74.079929,2014-08-01 06:53:42,4513,"25,838.8352031043",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,177.96172923658742,MTA_201064
224,40.629164,-74.079693,2014-08-01 06:54:13,4513,"25,995.4415248325",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,21.35540750839209,MTA_201064
225,40.633348,-74.076693,2014-08-01 06:54:44,4513,"26,537.3836503428",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,21.35540750839209,MTA_201064
226,40.635145,-74.075361,2014-08-01 06:55:15,4513,"26,771.9847510299",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,85.10012238080162,MTA_200152
227,40.637546,-74.07601,2014-08-01 06:55:46,4513,"27,059.4204690712",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,85.10012238080162,MTA_200152
228,40.637654,-74.075983,2014-08-01 06:56:17,4513,"27,073.9059919114",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,210.04008118290585,MTA_200154
229,40.641353,-74.075718,2014-08-01 06:56:49,4513,"27,492.4005491202",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,71.88085380203484,MTA_203650
230,40.642154,-74.075066,2014-08-01 06:57:20,4513,"27,600.1984043711",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,323.25301303991364,MTA_805015
231,40.643516,-74.072915,2014-08-01 06:57:51,4513,"27,923.451417411",0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,323.25301303991364,MTA_805015
232,40.643142,-74.073954,2014-08-01 06:59:36,4513,12.8760709127091,0,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-012500_S7484_701,0,MTA_805015
233,40.643142,-74.073954,2014-08-01 07:00:07,4513,12.8760709127091,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,255.6069424392299,MTA_200176
234,40.643142,-74.073954,2014-08-01 07:00:39,4513,12.8760709127091,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,255.6069424392299,MTA_200176
235,40.643142,-74.073954,2014-08-01 07:01:10,4513,12.8760709127091,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,255.6069424392299,MTA_200176
236,40.643106,-74.074058,2014-08-01 07:01:41,4513,21.256626402519,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,255.6069424392299,MTA_200176
237,40.642311,-74.075445,2014-08-01 07:02:13,4513,222.389958157979,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,46.093055193960026,MTA_200176
238,40.641149,-74.075863,2014-08-01 07:02:44,4513,336.669462524962,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,426.1653073313937,MTA_200178
239,40.63848,-74.075835,2014-08-01 07:03:15,4513,652.031789950193,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,426.1653073313937,MTA_200178
240,40.638053,-74.075963,2014-08-01 07:03:46,4513,698.909973756647,1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,63.924796099709056,MTA_200178
241,40.635184,-74.075562,2014-08-01 07:04:18,4513,"1,036.42413987654",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,12.43588045546494,MTA_203190
242,40.632678,-74.075618,2014-08-01 07:04:49,4513,"1,325.36824971381",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,12.43588045546494,MTA_203190
243,40.629056,-74.076565,2014-08-01 07:05:20,4513,"1,745.14440184852",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,49.90831767315103,MTA_200183
244,40.628046,-74.076393,2014-08-01 07:05:52,4513,"1,857.11709253211",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,49.90831767315103,MTA_200183
245,40.626933,-74.077626,2014-08-01 07:06:23,4513,"2,105.37458457387",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,322.73473965428275,MTA_201083
246,40.625892,-74.078778,2014-08-01 07:06:55,4513,"2,277.41484268874",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,250.00521441226374,MTA_202176
247,40.62426,-74.080586,2014-08-01 07:07:27,4513,"2,515.22468078821",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,250.00521441226374,MTA_202176
248,40.623574,-74.082916,2014-08-01 07:07:58,4513,"2,728.95946782345",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,25.192426340305246,MTA_202177
249,40.623343,-74.083547,2014-08-01 07:08:29,4513,"2,791.13899224069",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,25.192426340305246,MTA_202177
250,40.622917,-74.084905,2014-08-01 07:09:00,4513,"2,914.42931916378",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,203.42903942311023,MTA_202179
251,40.622917,-74.084905,2014-08-01 07:09:31,4513,"2,908.26480281763",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,86.30322884616908,MTA_202179
252,40.622772,-74.085223,2014-08-01 07:10:03,4513,"2,939.08738454841",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,55.48064711539337,MTA_202179
253,40.62134,-74.085546,2014-08-01 07:10:34,4513,"3,110.00479754175",1,IN_PROGRESS,MTA NYCT_S74,MTA NYCT_CH_C4-Weekday-018000_S7484_701,55.48064711539337,MTA_202179
